1.839999999999999969e-01,1.819999999999999951e-01,1.859999999999999987e-01,1.839999999999999969e-01,1.819999999999999951e-01
1.920000000000000040e-01,1.880000000000000004e-01,1.859999999999999987e-01,1.900000000000000022e-01,1.900000000000000022e-01
2.139999999999999958e-01,2.200000000000000011e-01,2.159999999999999976e-01,2.159999999999999976e-01,2.159999999999999976e-01
2.200000000000000011e-01,2.200000000000000011e-01,2.200000000000000011e-01,2.200000000000000011e-01,2.220000000000000029e-01
2.119999999999999940e-01,2.139999999999999958e-01,2.179999999999999993e-01,2.139999999999999958e-01,2.139999999999999958e-01
2.139999999999999958e-01,2.119999999999999940e-01,2.119999999999999940e-01,2.139999999999999958e-01,2.119999999999999940e-01
2.059999999999999887e-01,2.039999999999999869e-01,2.059999999999999887e-01,2.059999999999999887e-01,2.059999999999999887e-01
1.819999999999999951e-01,1.839999999999999969e-01,1.839999999999999969e-01,1.859999999999999987e-01,1.859999999999999987e-01
1.640000000000000069e-01,1.620000000000000051e-01,1.640000000000000069e-01,1.640000000000000069e-01,1.640000000000000069e-01
1.479999999999999927e-01,1.499999999999999944e-01,1.499999999999999944e-01,1.479999999999999927e-01,1.479999999999999927e-01
1.439999999999999891e-01,1.459999999999999909e-01,1.459999999999999909e-01,1.459999999999999909e-01,1.459999999999999909e-01
1.160000000000000059e-01,1.160000000000000059e-01,1.179999999999999938e-01,1.160000000000000059e-01,1.160000000000000059e-01
1.179999999999999938e-01,1.199999999999999956e-01,1.179999999999999938e-01,1.199999999999999956e-01,1.179999999999999938e-01
1.160000000000000059e-01,1.160000000000000059e-01,1.160000000000000059e-01,1.160000000000000059e-01,1.160000000000000059e-01
1.140000000000000041e-01,1.140000000000000041e-01,1.140000000000000041e-01,1.120000000000000023e-01,1.140000000000000041e-01
1.199999999999999956e-01,1.199999999999999956e-01,1.179999999999999938e-01,1.199999999999999956e-01,1.199999999999999956e-01
1.079999999999999988e-01,1.079999999999999988e-01,1.079999999999999988e-01,1.079999999999999988e-01,1.079999999999999988e-01
1.100000000000000006e-01,1.100000000000000006e-01,1.120000000000000023e-01,1.100000000000000006e-01,1.120000000000000023e-01
1.120000000000000023e-01,1.120000000000000023e-01,1.120000000000000023e-01,1.120000000000000023e-01,1.120000000000000023e-01
1.140000000000000041e-01,1.140000000000000041e-01,1.140000000000000041e-01,1.140000000000000041e-01,1.120000000000000023e-01
1.019999999999999934e-01,1.019999999999999934e-01,1.019999999999999934e-01,1.000000000000000056e-01,1.019999999999999934e-01
1.100000000000000006e-01,1.100000000000000006e-01,1.100000000000000006e-01,1.100000000000000006e-01,1.100000000000000006e-01
9.400000000000000022e-02,9.400000000000000022e-02,9.400000000000000022e-02,9.400000000000000022e-02,9.400000000000000022e-02
8.400000000000000522e-02,8.400000000000000522e-02,8.400000000000000522e-02,8.400000000000000522e-02,8.400000000000000522e-02
8.599999999999999312e-02,8.599999999999999312e-02,8.599999999999999312e-02,8.599999999999999312e-02,8.400000000000000522e-02
8.200000000000000344e-02,8.200000000000000344e-02,8.200000000000000344e-02,8.200000000000000344e-02,8.200000000000000344e-02
8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02
8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02
8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02
8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02
8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02
